location,site,year1stTag,tag,plot,obs.year,dah,dah.class,dah.superclass,height,basalStems,fruit,plot.dens,plot.densDAH,densEffect,dens.dahEffect,densEffect.9class,dens.dahEffect.9class,name,nhlc
unh,wff,2011,1128,14,2011,1.96,3,B,368,1,2,16,18.804475,14,17.829675,12,16.88335,wff14,4
unh,wff,2011,1129,14,2011,3.28,6,C,401,1,1,16,18.804475,8,11.63505,0,0,wff14,4
unh,wff,2011,1130,14,2011,2.05,4,C,380,1,1,16,18.804475,8,13.274025,8,13.274025,wff14,4
unh,wff,2011,1131,14,2011,1.82,3,B,320,3,0,16,18.804475,14,17.961975,12,17.01565,wff14,4
unh,wff,2011,1132,14,2011,2.48,4,C,401,4,1,16,18.804475,8,12.78705,8,12.78705,wff14,4
unh,wff,2011,1133,14,2011,2.22,4,C,401,6,1,16,18.804475,8,13.09255,8,13.09255,wff14,4
unh,wff,2011,1134,14,2011,0.24,0,A,34,1,0,16,18.804475,15,18.790075,15,18.790075,wff14,4
unh,wff,2011,1135,14,2011,1.33,2,B,330,3,0,16,18.804475,14,18.34785,14,18.34785,wff14,4
unh,wff,2011,1136,14,2011,1.42,2,B,335,2,0,16,18.804475,14,18.285975,14,18.285975,wff14,4
unh,wff,2011,1137,14,2011,1.82,3,B,360,1,0,16,18.804475,14,17.961975,12,17.01565,wff14,4
unh,wff,2011,1138,14,2011,2.36,4,C,401,5,0,16,18.804475,8,12.93225,8,12.93225,wff14,4
unh,wff,2011,1054,15,2011,3.47,6,C,451,1,3,13,17.685425,4,12.787849999999999,2,10.261225,wff15,3
unh,wff,2011,1055,15,2011,1.6,3,B,325,2,0,13,17.685425,9,16.971474999999998,6,16.572474999999997,wff15,3
unh,wff,2011,1056,15,2011,5.43,10,D,451,2,0,13,17.685425,0,0,0,0,wff15,3
unh,wff,2011,1057,15,2011,2.13,4,C,380,2,0,13,17.685425,4,14.663849999999998,4,14.663849999999998,wff15,3
unh,wff,2011,1058,15,2011,0.94,1,B,110,1,0,13,17.685425,9,17.390575,9,17.390575,wff15,3
unh,wff,2011,1059,15,2011,1.76,3,B,401,1,0,13,17.685425,9,16.837075,6,16.438074999999998,wff15,3
unh,wff,2011,1060,15,2011,3.4,6,C,451,4,2,13,17.685425,4,12.908074999999998,2,10.38145,wff15,3
unh,wff,2011,1061,15,2011,2.36,4,C,380,1,0,13,17.685425,4,14.405674999999999,4,14.405674999999999,wff15,3
unh,wff,2011,1062,15,2011,0.25,0,A,40,1,0,13,17.685425,12,17.6698,12,17.6698,wff15,3
unh,wff,2011,1063,15,2011,0.68,1,B,143,1,0,13,17.685425,9,17.495874999999998,9,17.495874999999998,wff15,3
unh,wff,2011,1064,15,2011,0.43,0,A,90,2,0,13,17.685425,12,17.6392,12,17.6392,wff15,3
unh,wff,2011,1065,15,2011,0.5,1,B,104,1,0,13,17.685425,9,17.548975,9,17.548975,wff15,3
unh,wff,2011,P15-W-3,15,2011,0.22,0,A,24,1,0,13,17.685425,12,17.673325,12,17.673325,wff15,3
unh,wff,2010,352,2,2011,1.32,2,B,202,1,0,6,10.768325,5,10.332725,5,10.332725,wff2,1
unh,wff,2010,353,2,2011,2.31,4,C,392,1,0,6,10.768325,3,8.487475,3,8.487475,wff2,1
unh,wff,2010,354,2,2011,2.85,5,C,401,9,0,6,10.768325,3,7.790875,2,6.45685,wff2,1
unh,wff,2010,355,2,2011,1.43,2,B,240,1,0,6,10.768325,5,10.257100000000001,5,10.257100000000001,wff2,1
unh,wff,2010,356,2,2011,3.75,7,D,451,7,1,6,10.768325,0,0,0,0,wff2,1
unh,wff,2010,357,2,2011,3.43,6,C,400,3,0,6,10.768325,3,6.880275,1,3.515625,wff2,1
unh,wff,2010,358,2010-2,2011,4.1,8,D,401,2,0,8,20.739925,3,15.491150000000001,2,11.785525,wff2010-2,NA
unh,wff,2010,359,2010-2,2011,4.11,8,D,401,1,0,8,20.739925,3,15.470625,2,11.765,wff2010-2,NA
unh,wff,2010,360,2010-2,2011,3.85,7,D,401,3,1,8,20.739925,3,15.988025,3,15.988025,wff2010-2,NA
unh,wff,2010,361,2010-2,2011,5.5,11,D,401,2,6,8,20.739925,3,12.131150000000002,0,0,wff2010-2,NA
unh,wff,2010,362,2010-2,2011,1.27,2,B,212,1,0,8,20.739925,6,20.276675,5,20.18365,wff2010-2,NA
unh,wff,2010,363,2010-2,2011,1.4,2,B,267,1,0,8,20.739925,6,20.1899,5,20.096875,wff2010-2,NA
unh,wff,2010,364,2010-2,2011,0.49,0,A,99,1,0,8,20.739925,7,20.6799,7,20.6799,wff2010-2,NA
unh,wff,2010,365,2010-2,2011,0.61,1,B,115,1,0,8,20.739925,6,20.586875,6,20.586875,wff2010-2,NA
unh,wff,2010,366,2010-3,2011,0.42,0,A,77,1,0,7,11.439175,6,11.395075,6,11.395075,wff2010-3,NA
unh,wff,2010,367,2010-3,2011,3.21,6,C,401,1,0,7,11.439175,3,7.898525,2,6.742900000000001,wff2010-3,NA
unh,wff,2010,368,2010-3,2011,1.7,3,B,283,3,0,7,11.439175,5,10.672575,4,10.47455,wff2010-3,NA
unh,wff,2010,369,2010-3,2011,3.54,7,D,385,5,0,7,11.439175,1,3.61,1,3.61,wff2010-3,NA
unh,wff,2010,370,2010-3,2011,2.15,4,C,401,1,0,7,11.439175,3,9.318925,3,9.318925,wff2010-3,NA
unh,wff,2010,371,2010-3,2011,0.89,1,B,187,1,0,7,11.439175,5,11.19705,5,11.19705,wff2010-3,NA
unh,wff,2010,372,2010-3,2011,3.8,7,D,401,7,0,7,11.439175,1,3.1329000000000002,1,3.1329000000000002,wff2010-3,NA
unh,wff,2010,373,2010-4,2011,1.6,3,B,360,1,0,8,12.609725000000001,7,11.969725,6,11.8291,wff2010-4,NA
unh,wff,2010,374,2010-4,2011,2.94,5,C,401,3,0,8,12.609725000000001,5,9.6682,4,8.334175,wff2010-4,NA
unh,wff,2010,375,2010-4,2011,2.87,5,C,401,1,0,8,12.609725000000001,5,9.769875,4,8.43585,wff2010-4,NA
unh,wff,2010,376,2010-4,2011,2.62,5,C,401,2,0,8,12.609725000000001,5,10.113,4,8.778974999999999,wff2010-4,NA
unh,wff,2010,377,2010-4,2011,3.25,6,C,401,5,0,8,12.609725000000001,5,9.188475,0,0,wff2010-4,NA
unh,wff,2010,378,2010-4,2011,2.77,5,C,401,4,0,8,12.609725000000001,5,9.910875,4,8.57685,wff2010-4,NA
unh,wff,2010,379,2010-4,2011,2.31,4,C,370,2,0,8,12.609725000000001,5,10.495075,5,10.495075,wff2010-4,NA
unh,wff,2010,380,2010-4,2011,0.75,1,B,215,1,0,8,12.609725000000001,7,12.469100000000001,7,12.469100000000001,wff2010-4,NA
unh,wff,2010,381,2010-5,2011,3.55,7,D,401,4,0,3,5.533025,0,0,0,0,wff2010-5,NA
unh,wff,2010,382,2010-5,2011,2.64,5,C,401,1,0,3,5.533025,1,3.150625,1,3.150625,wff2010-5,NA
unh,wff,2010,383,2010-5,2011,1.6,3,B,280,1,0,3,5.533025,2,4.893025,2,4.893025,wff2010-5,NA
unh,wff,2011,1029,3,2011,2.8,5,C,401,1,0,9,15.049925,5,12.975825,3,10.515725,wff3,3
unh,wff,2011,1030,3,2011,3.78,7,D,401,2,0,9,15.049925,1,4.494400000000001,1,4.494400000000001,wff3,3
unh,wff,2011,1031,3,2011,4.24,8,D,401,1,0,9,15.049925,1,3.5721,0,0,wff3,3
unh,wff,2011,1032,3,2011,2.02,4,C,297,2,0,9,15.049925,5,13.915725,5,13.915725,wff3,3
unh,wff,2011,1033,3,2011,3.13,6,C,401,1,0,9,15.049925,5,12.4866,2,8.066500000000001,wff3,3
unh,wff,2011,1034,3,2011,2.4,4,C,378,1,0,9,15.049925,5,13.495825,5,13.495825,wff3,3
unh,wff,2011,1035,3,2011,0.64,1,B,157,1,0,9,15.049925,6,14.935825,6,14.935825,wff3,3
unh,wff,2011,1036,3,2011,0.18,0,A,17,1,0,9,15.049925,8,15.041825,8,15.041825,wff3,3
unh,wff,2011,1037,3,2011,0.12,0,A,14,1,0,9,15.049925,8,15.046325,8,15.046325,wff3,3
unh,wff,2011,1049,4,2011,3.21,6,C,401,1,0,5,16.057949999999998,4,13.481925,2,9.2914,wff4,3
unh,wff,2011,1050,4,2011,2.89,5,C,401,1,7,5,16.057949999999998,4,13.969925,4,13.969925,wff4,3
unh,wff,2011,1051,4,2011,5.1,10,D,451,2,0,5,16.057949999999998,0,0,0,0,wff4,3
unh,wff,2011,1052,4,2011,2.9,5,C,302,4,0,5,16.057949999999998,4,13.955449999999999,4,13.955449999999999,wff4,3
unh,wff,2011,1053,4,2011,3.34,6,C,401,1,0,5,16.057949999999998,4,13.26905,2,9.078524999999999,wff4,3
unh,wff,2011,1098,5,2011,1.82,3,B,320,2,0,17,17.539625,15,16.6515,12,15.389774999999998,wff5,1
unh,wff,2011,1099,5,2011,2.31,4,C,385,1,0,17,17.539625,7,10.864325,7,10.864325,wff5,1
unh,wff,2011,1100,5,2011,1.67,3,B,355,1,0,17,17.539625,15,16.782375,12,15.52065,wff5,1
unh,wff,2011,1101,5,2011,1.27,2,B,278,2,0,17,17.539625,15,17.076375,15,17.076375,wff5,1
unh,wff,2011,1102,5,2011,1.34,2,B,303,1,0,17,17.539625,15,17.0307,15,17.0307,wff5,1
unh,wff,2011,1103,5,2011,1.54,3,B,323,1,0,17,17.539625,15,16.886699999999998,12,15.624975,wff5,1
unh,wff,2011,1104,5,2011,1.28,2,B,301,2,0,17,17.539625,15,17.07,15,17.07,wff5,1
unh,wff,2011,1105,5,2011,2.06,4,C,400,3,0,17,17.539625,7,11.13745,7,11.13745,wff5,1
unh,wff,2011,1106,5,2011,2.38,4,C,401,5,3,17,17.539625,7,10.78225,7,10.78225,wff5,1
unh,wff,2011,1107,5,2011,2.8,5,C,401,4,0,17,17.539625,7,10.23835,1,2.8223999999999996,wff5,1
unh,wff,2011,1108,5,2011,1.94,3,B,370,2,0,17,17.539625,15,16.5387,12,15.276975,wff5,1
unh,wff,2011,1109,5,2011,3.36,6,C,401,3,0,17,17.539625,7,9.37595,0,0,wff5,1
unh,wff,2011,1110,5,2011,2.2,4,C,380,1,0,17,17.539625,7,10.988349999999999,7,10.988349999999999,wff5,1
unh,wff,2011,1111,5,2011,2.31,4,C,401,1,0,17,17.539625,7,10.864325,7,10.864325,wff5,1
unh,wff,2011,1112,5,2011,2.06,4,C,401,1,20,17,17.539625,7,11.13745,7,11.13745,wff5,1
unh,wff,2011,1113,5,2011,0.49,0,A,112,1,0,17,17.539625,16,17.479599999999998,16,17.479599999999998,wff5,1
unh,wff,2011,1114,5,2011,1.96,3,B,340,3,0,17,17.539625,15,16.519199999999998,12,15.257475,wff5,1
unh,wff,2011,1176,6,2011,2.15,4,C,244,2,0,21,21.393175,8,13.797,8,13.797,wff6,4
unh,wff,2011,1177,6,2011,2.88,5,C,401,1,0,21,21.393175,8,12.879025,3,6.94695,wff6,4
unh,wff,2011,1179,6,2011,3.37,6,C,385,1,0,21,21.393175,8,12.1134,0,0,wff6,4
unh,wff,2011,1180,6,2011,1.43,2,B,343,1,0,21,21.393175,19,20.87555,19,20.87555,wff6,4
unh,wff,2011,1181,6,2011,2.78,5,C,401,2,0,21,21.393175,8,13.020525000000001,3,7.08845,wff6,4
unh,wff,2011,1182,6,2011,2.02,4,C,401,5,2,21,21.393175,8,13.932525,8,13.932525,wff6,4
unh,wff,2011,1183,6,2011,1.57,3,B,385,1,0,21,21.393175,19,20.77055,14,18.7148,wff6,4
unh,wff,2011,1184,6,2011,2.43,4,C,401,4,0,21,21.393175,8,13.4764,8,13.4764,wff6,4
unh,wff,2011,1185,6,2011,1.38,2,B,316,2,0,21,21.393175,19,20.910675,19,20.910675,wff6,4
unh,wff,2011,1186,6,2011,1.79,3,B,370,2,0,21,21.393175,19,20.58575,14,18.53,wff6,4
unh,wff,2011,1187,6,2011,1.69,3,B,377,9,3,21,21.393175,19,20.67275,14,18.617,wff6,4
unh,wff,2011,1188,6,2011,2.95,5,C,401,2,2,21,21.393175,8,12.777,3,6.844925,wff6,4
unh,wff,2011,1189,6,2011,2.09,4,C,345,1,0,21,21.393175,8,13.8606,8,13.8606,wff6,4
unh,wff,2011,1190,6,2011,1.88,3,B,334,1,0,21,21.393175,19,20.503175,14,18.447425,wff6,4
unh,wff,2011,1191,6,2011,1.04,2,B,291,4,0,21,21.393175,19,21.116375,19,21.116375,wff6,4
unh,wff,2011,1192,6,2011,0.16,0,A,33,1,0,21,21.393175,20,21.386775,20,21.386775,wff6,4
unh,wff,2011,1193,6,2011,1.11,2,B,250,3,0,21,21.393175,19,21.07875,19,21.07875,wff6,4
unh,wff,2011,1194,6,2011,1.5,3,B,334,3,0,21,21.393175,19,20.824275,14,18.768525,wff6,4
unh,wff,2011,1195,6,2011,1.79,3,B,298,3,0,21,21.393175,19,20.58575,14,18.53,wff6,4
unh,wff,2011,1196,6,2011,2.18,4,C,400,5,0,21,21.393175,8,13.764524999999999,8,13.764524999999999,wff6,4
unh,wff,2011,1197,6,2011,1.4,2,B,320,2,0,21,21.393175,19,20.896774999999998,19,20.896774999999998,wff6,4
unh,wff,2011,1066,7,2011,0.84,1,B,78,1,0,8,0.60355,3,0.28400000000000003,3,0.28400000000000003,wff7,1
unh,wff,2011,1067,7,2011,0.48,0,A,41,2,0,8,0.60355,7,0.54595,7,0.54595,wff7,1
unh,wff,2011,1068,7,2011,0.68,1,B,83,1,0,8,0.60355,3,0.3448,3,0.3448,wff7,1
unh,wff,2011,1069,7,2011,0.56,1,B,81,1,0,8,0.60355,3,0.382,3,0.382,wff7,1
unh,wff,2011,1070,7,2011,0.27,0,A,26,1,0,8,0.60355,7,0.585325,7,0.585325,wff7,1
unh,wff,2011,1071,7,2011,0.47,0,A,64,1,0,8,0.60355,7,0.548325,7,0.548325,wff7,1
unh,wff,2011,1072,7,2011,0.22,0,A,23,1,0,8,0.60355,7,0.59145,7,0.59145,wff7,1
unh,wff,2011,1073,7,2011,0.6,1,B,90,3,0,8,0.60355,3,0.3704,3,0.3704,wff7,1
unh,wff,2011,1088,8,2011,1.44,2,B,241,1,0,1,0.5184,0,0,0,0,wff8,1
unh,wff,2011,1139,9,2011,1.02,2,B,119,3,0,37,6.7708,29,6.1937,10,3.8962,wff9,4
unh,wff,2011,1140,9,2011,1.05,2,B,180,2,0,37,6.7708,29,6.1781749999999995,10,3.880675,wff9,4
unh,wff,2011,1141,9,2011,0.42,0,A,66,1,0,37,6.7708,36,6.7267,36,6.7267,wff9,4
unh,wff,2011,1142,9,2011,0.44,0,A,73,3,0,37,6.7708,36,6.7224,36,6.7224,wff9,4
unh,wff,2011,1143,9,2011,0.76,1,B,135,2,0,37,6.7708,29,6.3094,29,6.3094,wff9,4
unh,wff,2011,1144,9,2011,0.51,1,B,109,3,0,37,6.7708,29,6.388775,29,6.388775,wff9,4
unh,wff,2011,1145,9,2011,0.43,0,A,60,3,0,37,6.7708,36,6.724575,36,6.724575,wff9,4
unh,wff,2011,1146,9,2011,1.14,2,B,187,2,0,37,6.7708,29,6.1289,10,3.8314,wff9,4
unh,wff,2011,1147,9,2011,1.14,2,B,229,3,0,37,6.7708,29,6.1289,10,3.8314,wff9,4
unh,wff,2011,1148,9,2011,0.85,1,B,156,1,0,37,6.7708,29,6.273175,29,6.273175,wff9,4
unh,wff,2011,1149,9,2011,0.36,0,A,65,1,0,37,6.7708,36,6.7384,36,6.7384,wff9,4
unh,wff,2011,1150,9,2011,0.57,1,B,118,3,0,37,6.7708,29,6.372575,29,6.372575,wff9,4
unh,wff,2011,1151,9,2011,0.57,1,B,106,2,0,37,6.7708,29,6.372575,29,6.372575,wff9,4
unh,wff,2011,1152,9,2011,0.78,1,B,168,2,0,37,6.7708,29,6.3017,29,6.3017,wff9,4
unh,wff,2011,1153,9,2011,0.87,1,B,166,1,0,37,6.7708,29,6.264575,29,6.264575,wff9,4
unh,wff,2011,1154,9,2011,0.5,1,B,113,2,0,37,6.7708,29,6.3913,29,6.3913,wff9,4
unh,wff,2011,1155,9,2011,1.49,2,B,240,8,0,37,6.7708,29,5.898775,10,3.6012750000000002,wff9,4
unh,wff,2011,1156,9,2011,0.83,1,B,139,5,0,37,6.7708,29,6.281575,29,6.281575,wff9,4
unh,wff,2011,1157,9,2011,0.94,1,B,188,1,0,37,6.7708,29,6.2329,29,6.2329,wff9,4
unh,wff,2011,1158,9,2011,0.7,1,B,135,7,0,37,6.7708,29,6.3313,29,6.3313,wff9,4
unh,wff,2011,1159,9,2011,0.78,1,B,139,3,0,37,6.7708,29,6.3017,29,6.3017,wff9,4
unh,wff,2011,1160,9,2011,0.35,0,A,52,2,0,37,6.7708,36,6.740175,36,6.740175,wff9,4
unh,wff,2011,1161,9,2011,1.42,2,B,241,3,0,37,6.7708,29,5.9497,10,3.6522,wff9,4
unh,wff,2011,1162,9,2011,0.5,1,B,94,1,0,37,6.7708,29,6.3913,29,6.3913,wff9,4
unh,wff,2011,1163,9,2011,0.54,1,B,118,1,0,37,6.7708,29,6.3809,29,6.3809,wff9,4
unh,wff,2011,1164,9,2011,1.58,3,B,256,1,0,37,6.7708,29,5.8297,0,0,wff9,4
unh,wff,2011,1165,9,2011,1.06,2,B,179,1,0,37,6.7708,29,6.1729,10,3.8754,wff9,4
unh,wff,2011,1166,9,2011,0.7,1,B,148,2,0,37,6.7708,29,6.3313,29,6.3313,wff9,4
unh,wff,2011,1167,9,2011,0.77,1,B,153,1,0,37,6.7708,29,6.305575,29,6.305575,wff9,4
unh,wff,2011,1168,9,2011,0.6,1,B,104,1,0,37,6.7708,29,6.3638,29,6.3638,wff9,4
unh,wff,2011,1169,9,2011,0.62,1,B,122,2,0,37,6.7708,29,6.3577,29,6.3577,wff9,4
unh,wff,2011,1170,9,2011,1.21,2,B,203,3,0,37,6.7708,29,6.087775,10,3.7902750000000003,wff9,4
unh,wff,2011,1171,9,2011,1.25,2,B,212,3,0,37,6.7708,29,6.063175,10,3.765675,wff9,4
unh,wff,2011,1172,9,2011,1,2,B,164,3,0,37,6.7708,29,6.2038,10,3.9063,wff9,4
unh,wff,2011,1173,9,2011,0.49,0,A,119,2,0,37,6.7708,36,6.710775,36,6.710775,wff9,4
unh,wff,2011,1174,9,2011,0.47,0,A,87,2,0,37,6.7708,36,6.715575,36,6.715575,wff9,4
unh,wff,2011,1175,9,2011,0.57,1,B,155,3,0,37,6.7708,29,6.372575,29,6.372575,wff9,4
long_island,caleb_smith,2011,2166,1,2011,0.51,1,B,62,4,0,1,0.065025,0,0,0,0,caleb_smith1,NA
long_island,caleb_smith,2011,2067,10,2011,1.24,2,B,252,10,0,10,1.3147250000000001,3,0.76765,1,0.43560000000000004,caleb_smith10,NA
long_island,caleb_smith,2011,2068,10,2011,0.99,1,B,215,1,0,10,1.3147250000000001,3,0.9070250000000001,3,0.9070250000000001,caleb_smith10,NA
long_island,caleb_smith,2011,2069,10,2011,1.32,2,B,237,1,0,10,1.3147250000000001,3,0.71645,1,0.3844,caleb_smith10,NA
long_island,caleb_smith,2011,2070,10,2011,0.4,0,A,33,2,0,10,1.3147250000000001,9,1.274725,9,1.274725,caleb_smith10,NA
long_island,caleb_smith,2011,2071,10,2011,0.25,0,A,40,1,0,10,1.3147250000000001,9,1.2991000000000001,9,1.2991000000000001,caleb_smith10,NA
long_island,caleb_smith,2011,2072,10,2011,0.33,0,A,52,2,0,10,1.3147250000000001,9,1.2875,9,1.2875,caleb_smith10,NA
long_island,caleb_smith,2011,2073,10,2011,0.59,1,B,109,2,0,10,1.3147250000000001,3,1.065025,3,1.065025,caleb_smith10,NA
long_island,caleb_smith,2011,2074,10,2011,0.32,0,A,40,4,0,10,1.3147250000000001,9,1.289125,9,1.289125,caleb_smith10,NA
long_island,caleb_smith,2011,2075,10,2011,0.45,0,A,78,5,0,10,1.3147250000000001,9,1.2641,9,1.2641,caleb_smith10,NA
long_island,caleb_smith,2011,P10-3,10,2011,0.12,0,A,8,1,0,10,1.3147250000000001,9,1.311125,9,1.311125,caleb_smith10,NA
long_island,caleb_smith,2011,2115,11,2011,0.69,1,B,132,2,0,10,0.48714999999999997,2,0.13540000000000002,2,0.13540000000000002,caleb_smith11,NA
long_island,caleb_smith,2011,2116,11,2011,0.54,1,B,91,1,0,10,0.48714999999999997,2,0.181525,2,0.181525,caleb_smith11,NA
long_island,caleb_smith,2011,2117,11,2011,0.38,0,A,70,2,0,10,0.48714999999999997,9,0.45105,9,0.45105,caleb_smith11,NA
long_island,caleb_smith,2011,2118,11,2011,0.36,0,A,32,1,0,10,0.48714999999999997,9,0.45475,9,0.45475,caleb_smith11,NA
long_island,caleb_smith,2011,2119,11,2011,0.47,0,A,56,1,0,10,0.48714999999999997,9,0.431925,9,0.431925,caleb_smith11,NA
long_island,caleb_smith,2011,2120,11,2011,0.5,1,B,85,2,0,10,0.48714999999999997,2,0.19192499999999998,2,0.19192499999999998,caleb_smith11,NA
long_island,caleb_smith,2011,2121,11,2011,0.28,0,A,32,1,0,10,0.48714999999999997,9,0.46754999999999997,9,0.46754999999999997,caleb_smith11,NA
long_island,caleb_smith,2011,2122,11,2011,0.28,0,A,43,2,0,10,0.48714999999999997,9,0.46754999999999997,9,0.46754999999999997,caleb_smith11,NA
long_island,caleb_smith,2011,2123,11,2011,0.46,0,A,70,1,0,10,0.48714999999999997,9,0.43424999999999997,9,0.43424999999999997,caleb_smith11,NA
long_island,caleb_smith,2011,2124,11,2011,0.26,0,A,39,1,0,10,0.48714999999999997,9,0.47025,9,0.47025,caleb_smith11,NA
long_island,caleb_smith,2011,2125,12,2011,1.6,3,B,254,2,0,4,1.3825,1,0.7395999999999999,1,0.7395999999999999,caleb_smith12,NA
long_island,caleb_smith,2011,2126,12,2011,1.72,3,B,326,5,0,4,1.3825,1,0.6400000000000001,1,0.6400000000000001,caleb_smith12,NA
long_island,caleb_smith,2011,CS-16,12,2011,0.04,0,A,4,1,0,4,1.3825,3,1.3821,3,1.3821,caleb_smith12,NA
long_island,caleb_smith,2011,CS-17,12,2011,0.1,0,A,9,1,0,4,1.3825,3,1.3800000000000001,3,1.3800000000000001,caleb_smith12,NA
long_island,caleb_smith,2011,2127,13,2011,0.8,1,B,185,1,0,9,2.0261,5,1.757975,5,1.757975,caleb_smith13,NA
long_island,caleb_smith,2011,2128,13,2011,0.5,1,B,95,1,0,9,2.0261,5,1.855475,5,1.855475,caleb_smith13,NA
long_island,caleb_smith,2011,2129,13,2011,0.59,1,B,114,1,0,9,2.0261,5,1.83095,5,1.83095,caleb_smith13,NA
long_island,caleb_smith,2011,2130,13,2011,0.4,0,A,67,1,0,9,2.0261,8,1.9861,8,1.9861,caleb_smith13,NA
long_island,caleb_smith,2011,2131,13,2011,0.42,0,A,90,1,0,9,2.0261,8,1.982,8,1.982,caleb_smith13,NA
long_island,caleb_smith,2011,2132,13,2011,1.49,2,B,340,4,0,9,2.0261,5,1.36295,1,0.8464,caleb_smith13,NA
long_island,caleb_smith,2011,2133,13,2011,0.91,1,B,340,3,0,9,2.0261,5,1.71095,5,1.71095,caleb_smith13,NA
long_island,caleb_smith,2011,2134,13,2011,1.84,3,B,400,6,0,9,2.0261,5,1.071575,0,0,caleb_smith13,NA
long_island,caleb_smith,2011,2135,13,2011,0.31,0,A,39,1,0,9,2.0261,8,2.002075,8,2.002075,caleb_smith13,NA
long_island,caleb_smith,2011,2136,14,2011,2,4,C,336,2,0,5,1.9526000000000001,0,0,0,0,caleb_smith14,NA
long_island,caleb_smith,2011,2137,14,2011,0.4,0,A,67,1,0,5,1.9526000000000001,4,1.9126,4,1.9126,caleb_smith14,NA
long_island,caleb_smith,2011,2138,14,2011,0.5,1,B,70,1,0,5,1.9526000000000001,3,1.8501,3,1.8501,caleb_smith14,NA
long_island,caleb_smith,2011,2139,14,2011,1.1,2,B,252,1,0,5,1.9526000000000001,3,1.6101,2,1.5476,caleb_smith14,NA
long_island,caleb_smith,2011,2140,14,2011,1.48,2,B,275,1,0,5,1.9526000000000001,3,1.365,2,1.3025,caleb_smith14,NA
long_island,caleb_smith,2011,2141,15,2011,1.06,2,B,97,1,0,1,0.28090000000000004,0,0,0,0,caleb_smith15,NA
long_island,caleb_smith,2011,2142,16,2011,0.32,0,A,41,1,0,13,1.1252499999999999,12,1.09965,12,1.09965,caleb_smith16,NA
long_island,caleb_smith,2011,2143,16,2011,0.42,0,A,71,1,0,13,1.1252499999999999,12,1.08115,12,1.08115,caleb_smith16,NA
long_island,caleb_smith,2011,2144,16,2011,0.22,0,A,33,1,0,13,1.1252499999999999,12,1.1131499999999999,12,1.1131499999999999,caleb_smith16,NA
long_island,caleb_smith,2011,2145,16,2011,1.48,2,B,248,1,0,13,1.1252499999999999,3,0.325225,0,0,caleb_smith16,NA
long_island,caleb_smith,2011,2146,16,2011,0.57,1,B,113,1,0,13,1.1252499999999999,3,0.7916,3,0.7916,caleb_smith16,NA
long_island,caleb_smith,2011,2147,16,2011,0.45,0,A,100,1,0,13,1.1252499999999999,12,1.074625,12,1.074625,caleb_smith16,NA
long_island,caleb_smith,2011,2148,16,2011,0.84,1,B,173,1,0,13,1.1252499999999999,3,0.696425,3,0.696425,caleb_smith16,NA
long_island,caleb_smith,2011,2149,16,2011,0.45,0,A,95,3,0,13,1.1252499999999999,12,1.074625,12,1.074625,caleb_smith16,NA
long_island,caleb_smith,2011,2150,16,2011,0.35,0,A,58,1,0,13,1.1252499999999999,12,1.094625,12,1.094625,caleb_smith16,NA
long_island,caleb_smith,2011,2151,16,2011,0.52,1,B,102,1,0,13,1.1252499999999999,3,0.805225,3,0.805225,caleb_smith16,NA
long_island,caleb_smith,2011,2152,16,2011,0.35,0,A,58,1,0,13,1.1252499999999999,12,1.094625,12,1.094625,caleb_smith16,NA
long_island,caleb_smith,2011,CS-18,16,2011,0.15,0,A,25,1,0,13,1.1252499999999999,12,1.1196249999999999,12,1.1196249999999999,caleb_smith16,NA
long_island,caleb_smith,2011,CS-19,16,2011,0.1,0,A,6,1,0,13,1.1252499999999999,12,1.12275,12,1.12275,caleb_smith16,NA
long_island,caleb_smith,2011,2153,17,2011,1.71,3,B,315,2,0,4,3.826575,2,3.086525,1,2.805625,caleb_smith17,NA
long_island,caleb_smith,2011,2154,17,2011,3.35,6,C,388,5,0,4,3.826575,0,0,0,0,caleb_smith17,NA
long_island,caleb_smith,2011,2155,17,2011,1.06,2,B,163,3,0,4,3.826575,2,3.53665,2,3.53665,caleb_smith17,NA
long_island,caleb_smith,2011,CS-20,17,2011,0.19,0,A,18,1,0,4,3.826575,3,3.8175499999999998,3,3.8175499999999998,caleb_smith17,NA
long_island,caleb_smith,2011,2156,18,2011,0.22,0,A,22,1,0,4,4.478600000000001,3,4.466500000000001,3,4.466500000000001,caleb_smith18,NA
long_island,caleb_smith,2011,2157,18,2011,0.28,0,A,34,1,0,4,4.478600000000001,3,4.4590000000000005,3,4.4590000000000005,caleb_smith18,NA
long_island,caleb_smith,2011,2158,18,2011,3.24,6,C,451,2,0,4,4.478600000000001,1,1.8225000000000002,0,0,caleb_smith18,NA
long_island,caleb_smith,2011,2159,18,2011,2.7,5,C,451,2,0,4,4.478600000000001,1,2.6244000000000005,1,2.6244000000000005,caleb_smith18,NA
long_island,caleb_smith,2011,2160,19,2011,1.2,2,B,101,1,0,1,0.36,0,0,0,0,caleb_smith19,NA
long_island,caleb_smith,2011,2114,2,2011,1.91,3,B,362,1,0,2,0.9145249999999999,0,0,0,0,caleb_smith2,NA
long_island,caleb_smith,2011,P2-2,2,2011,0.1,0,A,9,1,0,2,0.9145249999999999,1,0.912025,1,0.912025,caleb_smith2,NA
long_island,caleb_smith,2011,2162,20,2011,0.43,0,A,53,1,0,4,0.304925,3,0.2587,3,0.2587,caleb_smith20,NA
