x,y,x_y,Opn,Oth,Dec,Evg,WP,Mxd,lon,lat,inbd,id,id.in,in.UNH,Property,id.full,id.in.full
39,39,39_39,0.233986758,0.117417021,0.113071227,0.011179151,0.050452613,0.473893225,816000,4761000,TRUE,379,356,FALSE,NA,2395,1751
40,39,40_39,0.244282778,0.201960022,0.128424308,0.008616497,0.051467173,0.365249216,819000,4761000,TRUE,380,357,FALSE,NA,2396,1752
41,39,41_39,0.224096577,0.252480536,0.100659622,0.002204369,0.047661735,0.372897164,822000,4761000,TRUE,381,358,FALSE,NA,2397,1753
42,39,42_39,0.200739834,0.205384743,0.107366316,0.007845717,0.049698411,0.428964979,825000,4761000,TRUE,382,359,FALSE,NA,2398,1754
43,39,43_39,0.158758146,0.306957029,0.102688829,0.004633248,0.031531365,0.395431377,828000,4761000,TRUE,383,360,FALSE,NA,2399,1755
44,39,44_39,0.188996092,0.187786263,0.098863821,0.011079246,0.090453439,0.422821127,831000,4761000,TRUE,384,361,FALSE,NA,2400,1756
45,39,45_39,0.21691717,0.162178104,0.049248438,0.002290319,0.117330915,0.452035043,834000,4761000,TRUE,385,362,FALSE,NA,2401,1757
46,39,46_39,0.193928468,0.590709479,0.064943101,6.59e-4,0.022600881,0.127159027,837000,4761000,TRUE,386,363,FALSE,NA,2402,1758
47,39,47_39,0,0,0,0,0,0,NA,NA,FALSE,387,NA,FALSE,NA,2403,NA
48,39,48_39,0,0,0,0,0,0,NA,NA,FALSE,388,NA,FALSE,NA,2404,NA
49,39,49_39,0,0,0,0,0,0,NA,NA,FALSE,389,NA,FALSE,NA,2405,NA
50,39,50_39,0,0,0,0,0,0,NA,NA,FALSE,390,NA,FALSE,NA,2406,NA
51,39,51_39,0,0,0,0,0,0,NA,NA,FALSE,391,NA,FALSE,NA,2407,NA
29,40,29_40,0.340406821,0.074013618,0.199462072,0.010178676,0.196807841,0.179130971,786000,4758000,TRUE,392,364,FALSE,NA,2447,1786
30,40,30_40,0.396634024,0.184621234,0.163425024,0.035649097,0.134670012,0.085000616,789000,4758000,TRUE,393,365,FALSE,NA,2448,1787
31,40,31_40,0.321064849,0.12835648,0.172599471,0.002958143,0.083749626,0.291271449,792000,4758000,TRUE,394,366,FALSE,NA,2449,1788
32,40,32_40,0.341949399,0.084098022,0.266420341,8.98685e-4,0.041666747,0.264966805,795000,4758000,TRUE,395,367,FALSE,NA,2450,1789
33,40,33_40,0.487804984,0.105901364,0.220536675,4.44e-4,0.014637978,0.170675057,798000,4758000,TRUE,396,368,FALSE,NA,2451,1790
34,40,34_40,0.378033501,0.217622233,0.141033481,4.29e-4,0.060724111,0.20215749,801000,4758000,TRUE,397,369,FALSE,NA,2452,1791
35,40,35_40,0.335556118,0.115803187,0.27123067,0.001651161,0.036251018,0.239507867,804000,4758000,TRUE,398,370,FALSE,NA,2453,1792
36,40,36_40,0.258732795,0.103950867,0.212133753,0.004426089,0.053866648,0.366889835,807000,4758000,TRUE,399,371,FALSE,NA,2454,1793
37,40,37_40,0.229458868,0.201980111,0.167207861,0.003522779,0.030846224,0.366984155,810000,4758000,TRUE,400,372,FALSE,NA,2455,1794
38,40,38_40,0.327005727,0.157765293,0.12946534,0.007177865,0.020452336,0.358133433,813000,4758000,TRUE,401,373,FALSE,NA,2456,1795
39,40,39_40,0.255783015,0.059429127,0.291185386,0.001352077,0.005573101,0.386677292,816000,4758000,TRUE,402,374,FALSE,NA,2457,1796
40,40,40_40,0.231346241,0.229631023,0.099366552,0.006892708,0.075164683,0.357598792,819000,4758000,TRUE,403,375,FALSE,NA,2458,1797
41,40,41_40,0.14103026,0.104874536,0.148791169,0.002546682,0.097900771,0.504856576,822000,4758000,TRUE,404,376,FALSE,NA,2459,1798
42,40,42_40,0.120235761,0.069682342,0.16678366,0.003062673,0.059846437,0.580389127,825000,4758000,TRUE,405,377,FALSE,NA,2460,1799
43,40,43_40,0,0,0,0,0,0,NA,NA,FALSE,406,NA,FALSE,NA,2461,NA
44,40,44_40,0,0,0,0,0,0,NA,NA,FALSE,407,NA,FALSE,NA,2462,NA
45,40,45_40,0,0,0,0,0,0,NA,NA,FALSE,408,NA,FALSE,NA,2463,NA
46,40,46_40,0,0,0,0,0,0,NA,NA,FALSE,409,NA,FALSE,NA,2464,NA
47,40,47_40,0,0,0,0,0,0,NA,NA,FALSE,410,NA,FALSE,NA,2465,NA
48,40,48_40,0,0,0,0,0,0,NA,NA,FALSE,411,NA,FALSE,NA,2466,NA
49,40,49_40,0,0,0,0,0,0,NA,NA,FALSE,412,NA,FALSE,NA,2467,NA
50,40,50_40,0,0,0,0,0,0,NA,NA,FALSE,413,NA,FALSE,NA,2468,NA
51,40,51_40,0,0,0,0,0,0,NA,NA,FALSE,414,NA,FALSE,NA,2469,NA
