cellID,lon,lat,Dec,Evg,Mxd,Opn,Oth,WP
1,702000,4746000,0.117417324537731,0.0748931093953023,0.388627193903048,0.131082707646177,0.153798819090455,0.134180836581709
2,702000,4749000,0.380171950024987,0.103310216141929,0.397993422288856,0.0172632242428786,0.0651328393803099,0.0361283454272864
3,702000,4752000,0.20634831984008,0.0792110510744628,0.471871691654173,0.0402683976511744,0.118505563218391,0.0837949615192404
4,705000,4743000,0.277287049975012,0.102274717441279,0.373521139430285,0.140063788105947,0.0861633220889555,0.0206899870064968
5,705000,4746000,0.188730293353323,0.28456772013993,0.44428003798101,0.0198217819690155,0.0437824328335832,0.0188177352123938
6,705000,4749000,0.229771433283358,0.2397025982009,0.454373837081459,0.0186399972413793,0.0361174810094953,0.0213946700649675
7,705000,4752000,0.213223845077461,0.0782363125937031,0.326721776611694,0.0667730936031984,0.25568300049975,0.0593619689155422
8,705000,4755000,0.264985509745127,0.0683664064467766,0.398429924037981,0.0967833685157421,0.138028575212394,0.0334062193403298
9,705000,4758000,0.352599028485757,0.0916032818090955,0.448925595202399,0.0117281089905047,0.0634926340829585,0.0316513442778611
10,708000,4740000,0.327462034482759,0.0755945606696652,0.499123755122439,0.0373126144427786,0.0464580975512244,0.0140489476861569
11,708000,4743000,0.151305890054973,0.273715631184408,0.434880351324338,0.0805410048475762,0.0300722748125937,0.0294848370314843
12,708000,4746000,0.0963884488755622,0.339874382308846,0.447170188905547,0.00112893353590705,0.0962674092453773,0.0191706342828586
13,708000,4749000,0.264569934032984,0.185343152923538,0.463809942028986,6.54876283808096e-4,0.05881383988006,0.0268082646176912
14,708000,4752000,0.235918231884058,0.19377700149925,0.480743249375312,0.00840881729135432,0.0718851795602199,0.00926751283758121
15,708000,4755000,0.172753508245877,0.0356907535232384,0.283616035982009,0.122048340329835,0.342082955022489,0.0438083862068966
16,708000,4758000,0.118370189855072,0.089143295802099,0.43246396051974,0.0511639877561219,0.164787362818591,0.144071194902549
17,708000,4761000,0.163262212893553,0.0647313341829085,0.389239829085457,0.102187232633683,0.154868693653173,0.125710700149925
18,708000,4764000,0.263600306846577,0.0939623263868066,0.465453622688656,0.052426603998001003,0.0947048186406797,0.0298523237381309
19,708000,4770000,0.151323330334833,0.0648944154922539,0.277893417291354,0.108730091554223,0.32529075912044,0.071868003998001
20,708000,4785000,0.242176380309845,0.103586426836582,0.31322616041979,0.0822104435782109,0.147412150924538,0.111388428785607
21,711000,4737000,0.327903424787606,0.0910559730134932,0.450374743128436,0.0524019620689655,0.0538543370314843,0.024409555872064
22,711000,4740000,0.302750493253373,0.030136092003998,0.291899332833583,0.16771632083958,0.129250282358821,0.0782474876061969
23,711000,4743000,0.25539828035982,0.0720469686156922,0.457609156421789,0.0787047048975512,0.0995374053973014,0.0367034902048976
24,711000,4746000,0.241226912543728,0.136085427786107,0.546615736131934,0.00812483032083958,0.045669308095952,0.022277764167916
25,711000,4749000,0.295933946526737,0.147438491754123,0.514543369815093,0.00234874459043978,0.0239012180409795,0.0158342339830085
26,711000,4752000,0.225815030484758,0.130302186406797,0.57894691854073,0.00795750643278361,0.0406763100949525,0.0163020754922539
27,711000,4755000,0.244412395302349,0.0966944972013993,0.474245216891554,0.0835542262868566,0.0489169571214393,0.0521767085957021
28,711000,4758000,0.244605694152924,0.067457087956022,0.420224909045477,0.072322623988006,0.109315682958521,0.0860740213393303
29,711000,4761000,0.453679487256372,0.0931073324837581,0.403561872563718,0.00797932330984508,0.0183878125587206,0.023284168015992
30,711000,4764000,0.217502446776612,0.0626569328835582,0.377769734132934,0.0795819329335332,0.187585305847076,0.0749036555222389
31,711000,4767000,0.210638009995003,0.107696773813093,0.579809110944528,0.0185261234132934,0.046925167816092,0.0364048180409795
32,711000,4770000,0.214608664667666,0.073132936231884,0.444756114942529,0.0496005606696652,0.181095323838081,0.0368063939030485
33,711000,4773000,0.201466047976012,0.0864653791604198,0.344405214392804,0.0416257543728136,0.24408591804098,0.081951703898051
34,711000,4776000,0.210296064967516,0.0528973891554223,0.417414670164918,0.0460604472263868,0.115451826086957,0.157879602698651
35,711000,4779000,0.121475390304848,0.164910295852074,0.431113602698651,0.122735873563218,0.0909231173413293,0.0688417254372814
36,711000,4782000,0.0801173684157921,0.108498461869065,0.253078864567716,0.155509446776612,0.205373991504248,0.197421854572714
